Row ID,Order ID,Order_Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,"City, State"
8077,MX-2011-157203,6/7/2011,6/11/2011,Standard Class,KH-16360,Katherine Hughes,Consumer,Brazil,,LATAM,South,OFF-SU-10003082,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",52.56,2,0,12.08,4.59,Medium,"Ananindeua, Pará"
8078,MX-2011-157203,6/7/2011,6/11/2011,Standard Class,KH-16360,Katherine Hughes,Consumer,Brazil,,LATAM,South,OFF-SU-10000378,Office Supplies,Supplies,"Kleencut Scissors, High Speed",104.02,7,0,14.56,9.88,Medium,"Ananindeua, Pará"
17282,IT-2011-2011704,6/7/2011,6/13/2011,Standard Class,ED-13885,Emily Ducich,Home Office,Italy,,EU,South,OFF-ST-10000872,Office Supplies,Storage,"Fellowes File Cart, Single Width",164.808,2,0.4,-109.872,13.9,Low,"Palermo, Sicily"
17283,IT-2011-2011704,6/7/2011,6/13/2011,Standard Class,ED-13885,Emily Ducich,Home Office,Italy,,EU,South,TEC-CO-10003474,Technology,Copiers,"Brother Personal Copier, Digital",712.65,5,0,14.25,82.24,Low,"Palermo, Sicily"
17284,IT-2011-2011704,6/7/2011,6/13/2011,Standard Class,ED-13885,Emily Ducich,Home Office,Italy,,EU,South,OFF-BI-10002894,Office Supplies,Binders,"Avery Binding Machine, Durable",151.02,3,0,9,22.07,Low,"Palermo, Sicily"
10139,US-2011-123078,6/8/2011,6/12/2011,Standard Class,EM-13810,Eleni McCrary,Corporate,Brazil,,LATAM,South,TEC-AC-10001951,Technology,Accessories,"Enermax Memory Card, Erganomic",89.76,3,0.6,-49.38,1.71,Medium,"Bom Jesus da Lapa, Bahia"
10140,US-2011-123078,6/8/2011,6/12/2011,Standard Class,EM-13810,Eleni McCrary,Corporate,Brazil,,LATAM,South,OFF-FA-10002992,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes",8.928,2,0.6,-11.632,0.21,Medium,"Bom Jesus da Lapa, Bahia"
14567,ES-2011-4077297,6/8/2011,6/13/2011,Standard Class,FO-14305,Frank Olsen,Consumer,Spain,,EU,South,TEC-CO-10002817,Technology,Copiers,"Sharp Fax and Copier, Digital",336.48,2,0,114.36,22.63,Medium,"Ceuta, Ceuta"
14568,ES-2011-4077297,6/8/2011,6/13/2011,Standard Class,FO-14305,Frank Olsen,Consumer,Spain,,EU,South,FUR-CH-10000068,Furniture,Chairs,"Office Star Steel Folding Chair, Red",146.736,2,0.2,-14.724,10.05,Medium,"Ceuta, Ceuta"
14569,ES-2011-4077297,6/8/2011,6/13/2011,Standard Class,FO-14305,Frank Olsen,Consumer,Spain,,EU,South,TEC-PH-10004635,Technology,Phones,"Samsung Office Telephone, with Caller ID",58.698,1,0.1,8.478,6.13,Medium,"Ceuta, Ceuta"
35138,US-2011-109162,6/8/2011,6/12/2011,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,37620,US,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352,3,0.2,10.647,13.11,Medium,"Bristol, Tennessee"
4004,MX-2011-137904,6/9/2011,6/13/2011,Standard Class,VP-21730,Victor Preis,Home Office,Colombia,,LATAM,South,OFF-AR-10003123,Office Supplies,Art,"Boston Canvas, Easy-Erase",143.76,4,0,68.96,6.46,Medium,"Bogotá, Bogota"
9551,MX-2011-161907,6/9/2011,6/14/2011,Standard Class,HG-15025,Hunter Glantz,Consumer,Brazil,,LATAM,South,OFF-AR-10004348,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase",130.32,4,0,14.32,5.85,Medium,"Altamira, Pará"
9552,MX-2011-161907,6/9/2011,6/14/2011,Standard Class,HG-15025,Hunter Glantz,Consumer,Brazil,,LATAM,South,OFF-EN-10004537,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",35.84,4,0,17.2,0.91,Medium,"Altamira, Pará"
33108,CA-2011-132612,6/9/2011,6/11/2011,Second Class,FO-14305,Frank Olsen,Consumer,United States,22801,US,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0,245.021,155.24,Critical,"Harrisonburg, Virginia"
471,MX-2011-146024,6/10/2011,6/15/2011,Second Class,EH-13990,Erica Hackney,Consumer,Brazil,,LATAM,South,TEC-PH-10004048,Technology,Phones,"Apple Audio Dock, Full Size",336.36,3,0,36.96,6.06,Medium,"Brasília, Federal District"
12300,IT-2011-4648014,6/10/2011,6/16/2011,Standard Class,AH-10075,Adam Hart,Corporate,Italy,,EU,South,OFF-ST-10004191,Office Supplies,Storage,"Tenex Lockers, Blue",489.96,4,0.4,-114.36,7.35,Medium,"Aprilia, Lazio"
12301,IT-2011-4648014,6/10/2011,6/16/2011,Standard Class,AH-10075,Adam Hart,Corporate,Italy,,EU,South,OFF-FA-10004899,Office Supplies,Fasteners,"OIC Clamps, 12 Pack",57.6,3,0,28.8,5.22,Medium,"Aprilia, Lazio"
12302,IT-2011-4648014,6/10/2011,6/16/2011,Standard Class,AH-10075,Adam Hart,Corporate,Italy,,EU,South,OFF-BI-10000312,Office Supplies,Binders,"Cardinal Binder Covers, Economy",48,4,0,1.92,1.29,Medium,"Aprilia, Lazio"
12303,IT-2011-4648014,6/10/2011,6/16/2011,Standard Class,AH-10075,Adam Hart,Corporate,Italy,,EU,South,OFF-BI-10003277,Office Supplies,Binders,"Ibico Binder Covers, Durable",45.45,3,0,5.4,3.44,Medium,"Aprilia, Lazio"
16806,IT-2011-5027623,6/10/2011,6/11/2011,First Class,GD-14590,Giulietta Dortch,Corporate,Italy,,EU,South,OFF-AR-10003247,Office Supplies,Art,"Boston Highlighters, Water Color",132.3,6,0,23.76,7.31,High,"Brindisi, Apulia"
8523,MX-2011-137043,6/11/2011,6/16/2011,Standard Class,SA-20830,Sue Ann Reed,Consumer,Brazil,,LATAM,South,FUR-FU-10004888,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",74.2,5,0,19.2,8.15,Medium,"Itaituba, Pará"
16146,ES-2011-2542245,6/11/2011,6/11/2011,Same Day,TB-21355,Todd Boyes,Corporate,Italy,,EU,South,OFF-BI-10001717,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",17.73,3,0,6.3,2.94,Critical,"Milan, Lombardy"
49,MX-2011-127145,6/12/2011,6/17/2011,Standard Class,SF-20200,Sarah Foster,Consumer,Brazil,,LATAM,South,FUR-FU-10003608,Furniture,Furnishings,"Advantus Light Bulb, Black",26.76,2,0,7.48,2.04,High,"São Benedito, Ceará"
10043,US-2011-156888,6/12/2011,6/17/2011,Standard Class,SF-20200,Sarah Foster,Consumer,Brazil,,LATAM,South,FUR-FU-10000944,Furniture,Furnishings,"Advantus Light Bulb, Black",10.704,2,0.6,-8.576,0.69,Medium,"Vassouras, Rio de Janeiro"
7275,MX-2011-103331,6/13/2011,6/19/2011,Standard Class,NS-18505,Neola Schneider,Consumer,Peru,,LATAM,South,TEC-AC-10003105,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",36.336,2,0.4,1.816,2.83,Medium,"Huancayo, Junín"
7276,MX-2011-103331,6/13/2011,6/19/2011,Standard Class,NS-18505,Neola Schneider,Consumer,Peru,,LATAM,South,OFF-BI-10004200,Office Supplies,Binders,"Ibico Binding Machine, Clear",61.056,3,0.4,-34.644,3.63,Medium,"Huancayo, Junín"
7277,MX-2011-103331,6/13/2011,6/19/2011,Standard Class,NS-18505,Neola Schneider,Consumer,Peru,,LATAM,South,FUR-CH-10000852,Furniture,Chairs,"Novimex Chairmat, Set of Two",117.18,5,0.4,11.68,4.45,Medium,"Huancayo, Junín"
10074,US-2011-102288,6/13/2011,6/17/2011,Standard Class,KT-16465,Kean Takahito,Consumer,Brazil,,LATAM,South,FUR-FU-10000640,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",15.192,3,0.6,-8.388,1.94,High,"Presidente Dutra, Maranhão"
10075,US-2011-102288,6/13/2011,6/17/2011,Standard Class,KT-16465,Kean Takahito,Consumer,Brazil,,LATAM,South,FUR-CH-10004801,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",215.376,14,0.6,-231.784,39.85,High,"Presidente Dutra, Maranhão"
10076,US-2011-102288,6/13/2011,6/17/2011,Standard Class,KT-16465,Kean Takahito,Consumer,Brazil,,LATAM,South,TEC-AC-10002938,Technology,Accessories,"Enermax Memory Card, USB",91.68,3,0.6,-68.76,13.16,High,"Presidente Dutra, Maranhão"
10077,US-2011-102288,6/13/2011,6/17/2011,Standard Class,KT-16465,Kean Takahito,Consumer,Brazil,,LATAM,South,OFF-AR-10000401,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",26.36,5,0.6,-33.04,4.19,High,"Presidente Dutra, Maranhão"
12649,ES-2011-5596924,6/13/2011,6/17/2011,Standard Class,SM-20005,Sally Matthias,Consumer,Italy,,EU,South,OFF-PA-10001536,Office Supplies,Paper,"SanDisk Message Books, 8.5 x 11",111.84,4,0,54.72,14.35,Medium,"Venice, Veneto"
12650,ES-2011-5596924,6/13/2011,6/17/2011,Standard Class,SM-20005,Sally Matthias,Consumer,Italy,,EU,South,OFF-ST-10004855,Office Supplies,Storage,"Smead Lockers, Industrial",238.68,2,0.4,-47.76,9.32,Medium,"Venice, Veneto"
3658,MX-2011-159009,6/15/2011,6/19/2011,Standard Class,EJ-13720,Ed Jacobs,Consumer,Brazil,,LATAM,South,FUR-BO-10004565,Furniture,Bookcases,"Sauder Corner Shelving, Traditional",687.4,7,0,171.78,42.26,Medium,"São Bernardo do Campo, São Paulo"
6753,MX-2011-125920,6/15/2011,6/20/2011,Standard Class,KM-16375,Katherine Murray,Home Office,Brazil,,LATAM,South,OFF-BI-10001324,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",80.32,4,0,6.4,6.8,Medium,"Vitória de Santo Antão, Pernambuco"
6754,MX-2011-125920,6/15/2011,6/20/2011,Standard Class,KM-16375,Katherine Murray,Home Office,Brazil,,LATAM,South,OFF-LA-10003372,Office Supplies,Labels,"Smead Round Labels, Alphabetical",13.44,3,0,3.48,0.96,Medium,"Vitória de Santo Antão, Pernambuco"
10208,US-2011-168256,6/16/2011,6/20/2011,Standard Class,CS-11950,Carlos Soltero,Consumer,Brazil,,LATAM,South,FUR-CH-10002438,Furniture,Chairs,"SAFCO Executive Leather Armchair, Red",369.144,3,0.6,-535.296,51.8,High,"Bom Jesus da Lapa, Bahia"
11600,ES-2011-4240072,6/16/2011,6/17/2011,First Class,JF-15565,Jill Fjeld,Consumer,Italy,,EU,South,TEC-CO-10002244,Technology,Copiers,"Sharp Ink, Laser",248.82,2,0,39.78,51.71,High,"Aprilia, Lazio"
11601,ES-2011-4240072,6/16/2011,6/17/2011,First Class,JF-15565,Jill Fjeld,Consumer,Italy,,EU,South,OFF-AP-10001776,Office Supplies,Appliances,"Hamilton Beach Microwave, White",561.3,2,0,33.66,156.78,High,"Aprilia, Lazio"
1936,MX-2011-109239,6/17/2011,6/21/2011,Standard Class,KT-16465,Kean Takahito,Consumer,Brazil,,LATAM,South,TEC-PH-10001580,Technology,Phones,"Apple Office Telephone, VoIP",87.16,2,0,31.36,4.83,High,"Recife, Pernambuco"
1937,MX-2011-109239,6/17/2011,6/21/2011,Standard Class,KT-16465,Kean Takahito,Consumer,Brazil,,LATAM,South,TEC-MA-10004249,Technology,Machines,"Epson Calculator, Durable",93.06,3,0,8.34,9.25,High,"Recife, Pernambuco"
1938,MX-2011-109239,6/17/2011,6/21/2011,Standard Class,KT-16465,Kean Takahito,Consumer,Brazil,,LATAM,South,FUR-BO-10002008,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",163.96,2,0,27.84,21.33,High,"Recife, Pernambuco"
2525,MX-2011-129259,6/17/2011,6/22/2011,Standard Class,TW-21025,Tamara Willingham,Home Office,Colombia,,LATAM,South,FUR-BO-10000734,Furniture,Bookcases,"Bush Corner Shelving, Pine",83.56,1,0,30.08,15.79,High,"Sogamoso, Boyacá"
16676,IT-2011-4752666,6/18/2011,6/20/2011,Second Class,RB-19330,Randy Bradley,Consumer,Spain,,EU,South,OFF-ST-10000300,Office Supplies,Storage,"Eldon Folders, Wire Frame",28.89,2,0.1,-0.03,2.4,High,"Pamplona, Navarra"
16677,IT-2011-4752666,6/18/2011,6/20/2011,Second Class,RB-19330,Randy Bradley,Consumer,Spain,,EU,South,TEC-CO-10002244,Technology,Copiers,"Sharp Ink, Laser",373.23,3,0,59.67,34.46,High,"Pamplona, Navarra"
16678,IT-2011-4752666,6/18/2011,6/20/2011,Second Class,RB-19330,Randy Bradley,Consumer,Spain,,EU,South,FUR-BO-10004388,Furniture,Bookcases,"Ikea Library with Doors, Metal",1814.25,5,0,653.1,274.63,High,"Pamplona, Navarra"
16679,IT-2011-4752666,6/18/2011,6/20/2011,Second Class,RB-19330,Randy Bradley,Consumer,Spain,,EU,South,TEC-PH-10001432,Technology,Phones,"Motorola Signal Booster, Cordless",262.764,2,0.1,102.144,21.79,High,"Pamplona, Navarra"
19339,ES-2011-5273102,6/18/2011,6/25/2011,Standard Class,JD-16015,Joy Daniels,Consumer,Spain,,EU,South,OFF-ST-10004367,Office Supplies,Storage,"Rogers Trays, Blue",277.56,5,0.1,61.56,37.05,Low,"Valladolid, Castile and León"
19340,ES-2011-5273102,6/18/2011,6/25/2011,Standard Class,JD-16015,Joy Daniels,Consumer,Spain,,EU,South,TEC-MA-10002864,Technology,Machines,"Okidata Calculator, White",410.67,9,0.1,-36.72,24.92,Low,"Valladolid, Castile and León"
4723,US-2011-144204,6/20/2011,6/22/2011,First Class,Co-12640,Corey-Lock,Consumer,Venezuela,,LATAM,South,TEC-PH-10002904,Technology,Phones,"Samsung Smart Phone, Full Size",764.928,3,0.4,-306.012,176.18,Critical,"Carora, Lara"
14754,ES-2011-2931507,6/20/2011,6/24/2011,Standard Class,SM-20950,Suzanne McNair,Corporate,Italy,,EU,South,OFF-EN-10002634,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Set of 50",17.04,2,0,8.16,3.15,High,"Venice, Veneto"
10253,US-2011-126452,6/21/2011,6/23/2011,Second Class,SZ-20035,Sam Zeldin,Home Office,Brazil,,LATAM,South,FUR-BO-10002574,Furniture,Bookcases,"Bush Corner Shelving, Traditional",132.256,4,0.6,-119.104,16.72,High,"Pirapora, Minas Gerais"
10254,US-2011-126452,6/21/2011,6/23/2011,Second Class,SZ-20035,Sam Zeldin,Home Office,Brazil,,LATAM,South,TEC-AC-10000766,Technology,Accessories,"SanDisk Mouse, Bluetooth",20.432,2,0.6,-16.368,1.82,High,"Pirapora, Minas Gerais"
10255,US-2011-126452,6/21/2011,6/23/2011,Second Class,SZ-20035,Sam Zeldin,Home Office,Brazil,,LATAM,South,TEC-AC-10004094,Technology,Accessories,"SanDisk Keyboard, Programmable",44.256,2,0.6,-28.784,8.87,High,"Pirapora, Minas Gerais"
31986,US-2011-117135,6/21/2011,6/23/2011,Second Class,NP-18325,Naresj Patel,Consumer,United States,22980,US,South,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,1,0,14.5614,13.86,High,"Waynesboro, Virginia"
31987,US-2011-117135,6/21/2011,6/23/2011,Second Class,NP-18325,Naresj Patel,Consumer,United States,22980,US,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82,1,0,74.0532,20.76,High,"Waynesboro, Virginia"
31988,US-2011-117135,6/21/2011,6/23/2011,Second Class,NP-18325,Naresj Patel,Consumer,United States,22980,US,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3,0,10.3152,3.84,High,"Waynesboro, Virginia"
437,US-2011-122651,6/22/2011,6/28/2011,Standard Class,CK-12325,Christine Kargatis,Home Office,Argentina,,LATAM,South,FUR-TA-10002088,Furniture,Tables,"Barricks Coffee Table, Adjustable Height",182.214,3,0.7,-267.306,18.54,Medium,"Buenos Aires, Buenos Aires"
438,US-2011-122651,6/22/2011,6/28/2011,Standard Class,CK-12325,Christine Kargatis,Home Office,Argentina,,LATAM,South,OFF-BI-10001199,Office Supplies,Binders,"Acco Index Tab, Durable",1.788,1,0.7,-2.872,0.08,Medium,"Buenos Aires, Buenos Aires"
464,MX-2011-158680,6/22/2011,6/27/2011,Standard Class,DS-13180,David Smith,Corporate,Brazil,,LATAM,South,FUR-FU-10000850,Furniture,Furnishings,"Rubbermaid Clock, Black",66.88,2,0,32.76,2.84,Medium,"Cubatão, São Paulo"
5782,MX-2011-120082,6/22/2011,6/26/2011,Standard Class,SC-20695,Steve Chapman,Corporate,Brazil,,LATAM,South,TEC-CO-10000917,Technology,Copiers,"Hewlett Copy Machine, Color",529.15956,3,0.002,78.43956,37.32,Medium,"Barbacena, Minas Gerais"
5783,MX-2011-120082,6/22/2011,6/26/2011,Standard Class,SC-20695,Steve Chapman,Corporate,Brazil,,LATAM,South,TEC-CO-10004081,Technology,Copiers,"HP Personal Copier, High-Speed",244.49004,3,0.002,9.29004,21.21,Medium,"Barbacena, Minas Gerais"
7424,MX-2011-136630,6/22/2011,6/26/2011,Standard Class,TC-21475,Tony Chapman,Home Office,Brazil,,LATAM,South,FUR-BO-10001201,Furniture,Bookcases,"Bush Stackable Bookrack, Mobile",247.02,3,0,106.2,14.25,Medium,"Oriximiná, Pará"
9473,MX-2011-149944,6/22/2011,6/25/2011,First Class,FM-14380,Fred McMath,Consumer,Chile,,LATAM,South,OFF-ST-10004835,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",272.76,3,0,13.62,54.24,Critical,"Puente Alto, Santiago"
9474,MX-2011-149944,6/22/2011,6/25/2011,First Class,FM-14380,Fred McMath,Consumer,Chile,,LATAM,South,OFF-FA-10001029,Office Supplies,Fasteners,"OIC Push Pins, Assorted Sizes",8.24,1,0,0.4,3.05,Critical,"Puente Alto, Santiago"
16249,ES-2011-1259965,6/22/2011,6/27/2011,Standard Class,JA-15970,Joseph Airdo,Consumer,Italy,,EU,South,OFF-AR-10002681,Office Supplies,Art,"Stanley Canvas, Fluorescent",152.19,3,0,48.69,13.93,Medium,"Messina, Sicily"
35360,US-2011-130358,6/23/2011,6/26/2011,First Class,DL-13330,Denise Leinenbach,Consumer,United States,28027,US,South,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,20.016,9,0.2,1.7514,2.71,High,"Concord, North Carolina"
35361,US-2011-130358,6/23/2011,6/26/2011,First Class,DL-13330,Denise Leinenbach,Consumer,United States,28027,US,South,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.104,1,0.2,0.3492,0.44,High,"Concord, North Carolina"
1092,MX-2011-140389,6/24/2011,6/29/2011,Standard Class,BP-11230,Benjamin Patterson,Consumer,Colombia,,LATAM,South,OFF-LA-10002199,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",22,4,0,7.44,1.48,Medium,"Armenia, Quindío"
5761,MX-2011-166331,6/24/2011,6/29/2011,Second Class,MS-17530,MaryBeth Skach,Consumer,Peru,,LATAM,South,OFF-AR-10002650,Office Supplies,Art,"Sanford Markers, Easy-Erase",28.224,3,0.4,2.304,2.96,Medium,"Lima, Lima (city)"
5762,MX-2011-166331,6/24/2011,6/29/2011,Second Class,MS-17530,MaryBeth Skach,Consumer,Peru,,LATAM,South,OFF-LA-10003337,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",8.592,2,0.4,-3.008,0.64,Medium,"Lima, Lima (city)"
5763,MX-2011-166331,6/24/2011,6/29/2011,Second Class,MS-17530,MaryBeth Skach,Consumer,Peru,,LATAM,South,TEC-CO-10001933,Technology,Copiers,"HP Fax Machine, High-Speed",356.57544,3,0.402,-132.42456,27.72,Medium,"Lima, Lima (city)"
5764,MX-2011-166331,6/24/2011,6/29/2011,Second Class,MS-17530,MaryBeth Skach,Consumer,Peru,,LATAM,South,TEC-AC-10002219,Technology,Accessories,"SanDisk Memory Card, Programmable",91.128,2,0.4,9.088,2.26,Medium,"Lima, Lima (city)"
5765,MX-2011-166331,6/24/2011,6/29/2011,Second Class,MS-17530,MaryBeth Skach,Consumer,Peru,,LATAM,South,OFF-EN-10004580,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window",20.388,1,0.4,-10.552,1.31,Medium,"Lima, Lima (city)"
12981,ES-2011-5867473,6/24/2011,6/28/2011,Standard Class,AG-10900,Arthur Gainer,Consumer,Spain,,EU,South,OFF-AR-10000079,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",173.46,7,0,55.44,13.94,High,"Madrid, Madrid"
12982,ES-2011-5867473,6/24/2011,6/28/2011,Standard Class,AG-10900,Arthur Gainer,Consumer,Spain,,EU,South,OFF-BI-10004644,Office Supplies,Binders,"Cardinal Index Tab, Durable",45.72,6,0,20.52,5.96,High,"Madrid, Madrid"
2183,US-2011-149209,6/27/2011,6/27/2011,Same Day,JD-16060,Julia Dunbar,Consumer,Argentina,,LATAM,South,FUR-BO-10001585,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",136.272,2,0.4,-27.288,4.36,Medium,"San Juan, San Juan"
2184,US-2011-149209,6/27/2011,6/27/2011,Same Day,JD-16060,Julia Dunbar,Consumer,Argentina,,LATAM,South,FUR-CH-10004993,Furniture,Chairs,"Hon Swivel Stool, Black",322.44,5,0.4,-69.96,37.84,Medium,"San Juan, San Juan"
3823,MX-2011-126648,6/27/2011,7/4/2011,Standard Class,CD-12280,Christina DeMoss,Consumer,Brazil,,LATAM,South,OFF-EN-10001109,Office Supplies,Envelopes,"Jiffy Manila Envelope, Set of 50",138.72,8,0,56.8,12.9,Medium,"Recife, Pernambuco"
3824,MX-2011-126648,6/27/2011,7/4/2011,Standard Class,CD-12280,Christina DeMoss,Consumer,Brazil,,LATAM,South,OFF-FA-10001128,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",38.46,3,0,11.52,3.1,Medium,"Recife, Pernambuco"
3825,MX-2011-126648,6/27/2011,7/4/2011,Standard Class,CD-12280,Christina DeMoss,Consumer,Brazil,,LATAM,South,OFF-AP-10003400,Office Supplies,Appliances,"Hamilton Beach Toaster, Black",113.88,3,0,3.36,7.71,Medium,"Recife, Pernambuco"
4872,US-2011-146276,6/27/2011,7/1/2011,Standard Class,VB-21745,Victoria Brennan,Corporate,Venezuela,,LATAM,South,OFF-PA-10004600,Office Supplies,Paper,"Xerox Cards & Envelopes, Premium",35.976,2,0.4,-3.624,4.62,High,"Maracaibo, Zulia"
4873,US-2011-146276,6/27/2011,7/1/2011,Standard Class,VB-21745,Victoria Brennan,Corporate,Venezuela,,LATAM,South,FUR-FU-10000140,Furniture,Furnishings,"Advantus Clock, Black",267.228,13,0.4,-49.192,33.4,High,"Maracaibo, Zulia"
13202,ES-2011-1702031,6/27/2011,7/3/2011,Standard Class,RP-19390,Resi Pölking,Consumer,Spain,,EU,South,OFF-AR-10002433,Office Supplies,Art,"Stanley Pens, Easy-Erase",41.28,4,0,18.12,2.33,Medium,"Las Rozas de Madrid, Madrid"
17024,ES-2011-2071029,6/27/2011,7/1/2011,Standard Class,SC-20680,Steve Carroll,Home Office,Italy,,EU,South,TEC-CO-10000070,Technology,Copiers,"Hewlett Copy Machine, High-Speed",527.34,2,0,131.82,39.48,Medium,"Gallarate, Lombardy"
18237,IT-2011-5084706,6/27/2011,7/3/2011,Standard Class,KB-16585,Ken Black,Corporate,Italy,,EU,South,TEC-PH-10003683,Technology,Phones,"Motorola Audio Dock, VoIP",520.38,5,0.4,-95.52,30.4,Medium,"Messina, Sicily"
18238,IT-2011-5084706,6/27/2011,7/3/2011,Standard Class,KB-16585,Ken Black,Corporate,Italy,,EU,South,OFF-ST-10000130,Office Supplies,Storage,"Eldon Trays, Wire Frame",56.448,2,0.4,-0.972,4.22,Medium,"Messina, Sicily"
33573,CA-2011-104283,6/27/2011,7/1/2011,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,38671,US,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",306.2,5,0,0,17.15,Medium,"Southaven, Mississippi"
33574,CA-2011-104283,6/27/2011,7/1/2011,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,38671,US,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,85.98,1,0,22.3548,6.9,Medium,"Southaven, Mississippi"
33575,CA-2011-104283,6/27/2011,7/1/2011,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,38671,US,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,4,0,53.7504,10.79,Medium,"Southaven, Mississippi"
12779,ES-2011-2911640,6/28/2011,7/3/2011,Standard Class,SC-20440,Shaun Chance,Corporate,Spain,,EU,South,FUR-BO-10001555,Furniture,Bookcases,"Bush Corner Shelving, Metal",246.9,2,0,34.56,10.93,Medium,"Barcelona, Catalonia"
14163,ES-2011-3978514,6/28/2011,7/4/2011,Standard Class,JP-16135,Julie Prescott,Home Office,Spain,,EU,South,OFF-BI-10003440,Office Supplies,Binders,"Avery Binder Covers, Economy",33.21,3,0,10.26,0.48,Medium,"Torremolinos, Andalusía"
8700,MX-2011-107328,6/29/2011,7/3/2011,Standard Class,EH-14185,Evan Henry,Consumer,Brazil,,LATAM,South,TEC-PH-10004636,Technology,Phones,"Nokia Audio Dock, with Caller ID",333.48,3,0,146.7,16.44,Medium,"Teresina, Piauí"
8701,MX-2011-107328,6/29/2011,7/3/2011,Standard Class,EH-14185,Evan Henry,Consumer,Brazil,,LATAM,South,OFF-EN-10001751,Office Supplies,Envelopes,"GlobeWeis Mailers, Set of 50",77.1,3,0,20.04,4.71,Medium,"Teresina, Piauí"
8702,MX-2011-107328,6/29/2011,7/3/2011,Standard Class,EH-14185,Evan Henry,Consumer,Brazil,,LATAM,South,OFF-SU-10004662,Office Supplies,Supplies,"Elite Scissors, Serrated",51.28,4,0,16.4,1.47,Medium,"Teresina, Piauí"
1038,US-2011-111157,6/30/2011,7/2/2011,First Class,CC-12550,Clay Cheatham,Consumer,Peru,,LATAM,South,OFF-ST-10001010,Office Supplies,Storage,"Fellowes Lockers, Industrial",249.372,3,0.4,-157.968,66.16,High,"Lima, Lima (city)"
1275,MX-2011-156237,6/30/2011,7/5/2011,Standard Class,SK-19990,Sally Knutson,Consumer,Brazil,,LATAM,South,OFF-SU-10000294,Office Supplies,Supplies,"Elite Trimmer, Serrated",230.22,9,0,85.14,14.14,Medium,"Castanhal, Pará"
1276,MX-2011-156237,6/30/2011,7/5/2011,Standard Class,SK-19990,Sally Knutson,Consumer,Brazil,,LATAM,South,OFF-LA-10002199,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",11,2,0,3.72,0.93,Medium,"Castanhal, Pará"
1277,MX-2011-156237,6/30/2011,7/5/2011,Standard Class,SK-19990,Sally Knutson,Consumer,Brazil,,LATAM,South,TEC-PH-10002102,Technology,Phones,"Nokia Headset, Cordless",202.56,4,0,95.2,20.74,Medium,"Castanhal, Pará"
5886,US-2011-158442,6/30/2011,7/2/2011,Second Class,GH-14410,Gary Hansen,Home Office,Peru,,LATAM,South,FUR-CH-10004338,Furniture,Chairs,"Hon Bag Chairs, Red",54.18,3,0.4,-32.52,4.92,Medium,"Lima, Lima (city)"
5887,US-2011-158442,6/30/2011,7/2/2011,Second Class,GH-14410,Gary Hansen,Home Office,Peru,,LATAM,South,OFF-LA-10000448,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",6.768,2,0.4,-2.032,0.7,Medium,"Lima, Lima (city)"
